Index,pH,Iron,Nitrate,Chloride,Lead,Zinc,Color,Turbidity,Fluoride,Copper,Odor,Sulfate,Conductivity,Chlorine,Manganese,Total Dissolved Solids,Source,Water Temperature,Air Temperature,Month,Day,Time of Day,Target
873397,7.609364416823163,0.0016637761259192,,143.4107000001792,2.6831387069893667e-66,0.3727233142285045,Colorless,0.1676443194478358,1.547721127801685,0.2929061406284843,1.2392191154995005,157.06225745730782,448.08056099508656,3.146618623829532,0.0009993670544998,145.87834352765202,Stream,16.183631310691666,65.0987993852544,April,3.0,8.0,0
5673463,7.882882451720716,1.9485484444230947e-05,3.23679294798224,157.42929186771565,2.7073711569263336e-38,1.621240908028602,Colorless,0.0502259121015453,0.4368675635552285,0.0306167669393503,2.0117185447594936,55.08897262136775,277.79866244635764,2.431357183325836,0.0306165223511157,472.9756636543364,River,10.835216455892478,90.13480640899988,July,20.0,11.0,0
4190211,7.577501792592587,0.0006903853963924,5.23391725429901,122.92898879983365,7.273293722101576e-18,0.6333575193239734,Faint Yellow,0.0067297137783405,1.909141389869074,0.8763674761093139,1.1519574133511448,141.53548105528887,259.3440356846888,3.612514887228947,0.0004764149195496,494.8201161593595,Stream,11.561600143333276,13.571130411020969,April,8.0,21.0,0
5058010,9.47524892837871,0.0189026783762342,5.2724483595974,261.1943114077756,3.4638985964195177e-32,2.734292475798684,Near Colorless,0.0969023136987496,1.0062699368130066,0.0013950927117714,3.26437562193735,57.00667319397908,1036.9659209497477,1.6870805409857916,0.0003860493344843,26.95593208116167,Aquifer,7.435123491225077,61.36919029642674,June,13.0,4.0,1
2446621,7.733800296472594,0.0107299603606201,3.9278478732811264,129.7759201789249,6.611112349506567e-35,1.0100899483011172,Colorless,0.000913958025537,0.6850753327874032,0.1794157848427277,1.1318902770164043,145.94220519665532,507.7820098658209,2.636157018849678,6.584508621251355e-08,36.210573435310565,River,4.626130120049637,49.016652511973,March,15.0,9.0,0
2886517,7.932053729237955,0.002013848931687,2.53494651416183,176.68593377662492,1.3946560469161815e-92,0.4631145647207127,Near Colorless,0.0024371358957303,0.1123484641676423,1.001480194590917,1.6678217771293369,96.53076377738964,357.47824354405986,3.989778149703213,0.0012735146735776,403.1569333260312,Spring,43.056103539979965,48.41988657886671,January,,23.0,0
4854206,8.3350792845176,0.0936530392575318,7.140897960714749,119.38027940980952,1.3828613859643544e-70,0.0680633092685391,Light Yellow,0.0445100315124669,0.8681037202500562,1.0201075861103024,0.354828910219612,190.4090537648673,178.41281733838767,3.91778623934808,1.442963830877714e-05,330.29802783567663,Ground,12.575425660382816,48.855345973330905,November,22.0,13.0,0
5207886,7.884056269613534,0.0561739107680773,6.100405252075137,144.8768997367907,4.093797946893631e-18,0.0290763623491556,Colorless,0.2542448171501347,0.632698985282905,0.357347660272361,1.2351437215120966,100.94695839700104,739.3550037679815,3.690532096974448,0.0007645680629399,28.129425400945426,River,27.416907866614768,58.34040054128864,August,28.0,13.0,0
718794,6.458653912227315,8.96905842453958e-10,3.380114114059899,169.37622615924283,3.748561964336404e-156,2.9427030548078577,Yellow,1.65905391221416,0.4300918489985224,1.815888800822492,2.146069707850555,115.58683216203704,497.7444408734181,3.879480302966185,9.20944311948254e-06,294.5250700592554,Well,11.649856732217987,55.25813875926788,June,12.0,11.0,1
3276676,6.730353411310832,0.1422795136661819,3.690657989227697,233.1586477752325,3.4059183662978486e-67,2.046026364861835,Colorless,0.2825926606607247,0.4786672365501275,0.0833891655756675,2.710197055856012,230.18450377703044,257.91310778784,2.282812770184518,0.0023481574878139,131.90386230940476,Reservoir,11.83710198478842,49.81116538965557,November,12.0,15.0,0
1628667,7.807256009695092,4.599998463747141e-08,9.85524967561756,,3.372803807861882e-123,1.8404467901615085,Light Yellow,0.0062429849649174,0.4458184179654499,0.2756855522280083,2.823663694351704,97.17966021609575,122.33902170000172,3.069755792627108,0.0016901951591051,431.2391069111416,Well,9.82341714604948,47.92730517092592,September,6.0,16.0,0
793914,6.366682339638119,0.5954263606844058,9.093292606042125,218.5211791195525,3.9496328886872433e-19,0.5206127503287968,Colorless,0.0777924959840901,1.4078874610345082,1.8701920356987425,2.113581400826881,220.12366069372416,502.9419937063346,2.755265099424584,1.8390848645692888,464.4974018070084,Reservoir,48.560033872823126,81.15395772864791,September,21.0,3.0,1
2735355,5.5353723325198745,5.00951915191196e-08,3.8257823952437353,412.9397618625216,2.457974169673119e-222,0.9459850066692828,Yellow,0.2999241023370348,3.969463425795492,0.5467309479533328,0.8147418152811985,129.3471991099409,83.32012432742877,2.0802475349813787,1.723637055583299e-07,413.5587546797897,Aquifer,19.98158084765782,57.46935937177549,March,31.0,3.0,1
4680588,4.960818374099532,0.0001849324975473,12.57606366591044,278.1999979215466,1.5404933779540249e-32,2.15204764009242,Light Yellow,0.0136218242146873,0.3534712329079483,0.9478773824569374,3.3147241558337672,171.91541596075191,504.11957480479816,3.702621885597545,0.0472423523318196,149.25178328321334,River,16.13827016934308,46.16051971970589,July,14.0,16.0,1
1725853,7.705038506340363,2.213844514165607e-09,8.053742879462419,134.49794179914213,2.8076262943469354e-20,0.6874552360497478,Light Yellow,0.0132982798047037,1.6130294062186146,0.4765215028572569,1.2551539402025544,209.66158564263293,387.7571640879855,4.173107177162704,0.0004667256973721,66.84223151018305,Spring,12.469791987742914,74.98589884634231,March,8.0,21.0,0
3206382,7.764106392546624,0.0162686227040639,7.015167555280654,223.92818652519128,8.186387685164943e-05,3.714222905863392,Faint Yellow,0.9458744589300088,1.5222796389751556,0.1659404386672017,1.3806785523944394,146.45353262570552,421.11167315053945,2.985215206524145,,452.42608219778606,Ground,23.081412411646767,34.751326521941465,July,20.0,16.0,0
5227766,6.309555798514866,2.171208568345412e-07,8.707523211007734,97.469555015217,8.217110265449453e-21,2.182755471282405,Near Colorless,0.2166737164703433,0.1588467998528374,0.2352634704427924,2.009716884971512,352.5997052759388,253.9483019704693,3.409696964037732,0.1253588478594941,426.7809580266927,Reservoir,12.957782716614226,55.75433747066701,October,10.0,13.0,0
5454709,8.546929829089402,0.0146342875845393,8.030798581083369,342.820255135575,0.0,0.7077124281737186,Faint Yellow,0.002626850413548,1.805889650930824,0.1766756933761243,1.8581376058913024,175.74429491856466,490.2326955232488,3.179905947487991,1.7793344915657094,65.37890055969959,Stream,12.067461414712184,65.90168338040937,May,12.0,20.0,1
3249347,6.0127378671090295,6.528352277416916e-09,8.854444995646395,305.3722148354331,2.3021650787618648e-126,5.881584186570252,Yellow,1.3966701692642984,1.6787365643196257,0.1597341029149382,2.1336900149295848,172.481040514587,548.6483126911386,5.844356011033471,0.0017909881992675,159.75532502599702,Reservoir,18.7876474464317,62.44564563801474,December,31.0,16.0,0
707719,9.408678301371,4.194450043137484e-07,3.617317507006416,217.29240496012903,2.9404135079865e-246,5.357643596326673,Colorless,0.4981932775708327,0.0670031606195009,0.0012672471499326,3.788013572353188,206.48693512814643,357.3270259294974,2.9888901518783446,6.062482353066858e-07,18.44119290970618,Spring,22.26630029386665,65.96859356358866,June,8.0,15.0,1
2791230,7.091330126598493,0.0026041318948369,6.660494162273876,111.22471373802924,2.088204012067789e-32,0.2104706264564478,Colorless,1.068354542822633,1.665155396615484,1.0442661503046409,1.0631780227918497,,694.4460777595676,2.524198023757678,0.0120788081351757,177.39457216900576,Reservoir,12.380242170947284,64.52210421889181,January,1.0,0.0,0
492471,8.439363267593114,6.492484387589793e-14,1.877046243131724,218.66085907550888,0.1876198503364592,0.1154590534746997,Yellow,0.5105002201414081,1.3769445577275603,3.960434785364447,4.141952454594256,153.79741694583603,474.2033747395437,2.5924637678786,0.0077021795656048,540.1758982336174,Reservoir,12.201542366577405,49.449772703485806,July,25.0,20.0,0
5749,5.644765879229096,3.053550545791259e-05,7.032255479658428,247.3098208686606,1.2394566116083953e-71,5.393279442967678,Yellow,1.301603521117206,0.8636006927348477,0.9498943222179372,3.622254732236239,76.25749252454926,335.8662528824172,3.234397927245733,0.0003070178703699,545.5701410895748,Well,4.060188714540701,51.042257346699984,February,26.0,17.0,0
75568,7.286196346344807,7.802993500480845e-09,6.717155751650914,139.64330357760863,2.589487039628926e-52,0.8380104808412338,Colorless,0.6551498729100079,0.282447843338443,0.3417099198338054,3.140644389644523,90.52377666112754,346.520634885114,2.8034520124196587,2.626081034327499e-07,467.5423659193192,Ground,10.29805843716748,79.23816368625171,August,16.0,6.0,0
858885,6.914329738698608,2.040750942319113e-05,7.106820687127973,149.4536600428634,3.1482604691248626e-61,1.639552630263182,Colorless,0.0874617169082178,0.8701115439815611,0.7243719006808521,1.648698298100008,197.28959450559395,461.74299917428914,4.039017782663879,0.0001035981281769,2.708795233403369,Reservoir,21.59008695248104,70.6556414648728,September,11.0,5.0,0
2734076,7.661265928556973,0.0049852541261637,2.054966498188717,300.57579673015056,7.167230745204472e-07,0.6678060179477642,Colorless,0.0385479590596073,3.088862444731601,0.3746629989004308,3.900738646168508,231.87449693352488,243.1020850712612,3.27603724949037,0.0001565460235221,215.53877208723995,Stream,41.09694656597399,71.01197760791247,August,29.0,18.0,1
2262812,8.50858740520557,0.0165189296304177,4.0428568108105365,135.4593141434715,2.993232382427169e-06,2.218730945763988,Yellow,0.0812400319989701,,0.807266005490861,2.923150900459817,174.88141254143218,376.69316325801225,4.292716607463275,1.2113320562837218e-05,310.7248015933047,Stream,15.019020438213346,81.99708213858722,August,23.0,10.0,1
4904944,6.8779384396518,3.854673927565537e-06,3.230151159302369,163.53529229722992,1.384322948348539e-12,1.7345079902944611,Colorless,0.4051212937507834,1.5500520015129648,0.4447098393230293,1.908523461126845,97.45460690915463,487.9021114091617,3.650437687711196,0.0151493601201925,168.71852218876873,Reservoir,29.27504304796928,27.26612780468749,March,5.0,2.0,0
603785,7.745204849803683,0.0008038783937823,2.057689191251601,174.27718743499562,2.0996764658492256e-21,0.7720126667309367,Near Colorless,0.2601465052937138,0.7596400139344995,0.2161616138171296,1.714576390306204,187.6301331433716,272.2606281836404,3.8611079323095634,6.931976638785142e-05,135.31726025898928,Spring,34.988430373473605,58.97662842312187,November,18.0,15.0,0
553281,7.333046961058248,0.0440687580997132,8.882760265902126,148.48178920834667,1.197405384153437e-69,0.0053092663029169,Near Colorless,0.2023598693445383,1.0246124881216403,0.3873308872275597,1.0756677975997937,76.64397304460587,799.6606598092852,2.1570966427013385,0.0289598655310741,170.92544240217407,Stream,10.185545813521758,60.11616253137209,March,9.0,0.0,0
4994354,7.239759978780762,3.7737686966150346e-17,6.66245666761394,141.29223900888545,1.951021095581513e-15,0.1365346584082043,Near Colorless,0.129561839580528,0.0744797913574659,0.0073654121021291,0.9054473357808008,132.96900409374393,552.16621424697,2.5665723028369203,0.0004364655713063,328.9223657653387,Reservoir,42.108273341109225,12.972610271427058,August,13.0,2.0,0
1658539,7.709684373402146,9.367645853860942e-07,2.163439787438722,46.00559101197505,1.8193415281493688e-55,2.232905596789672,Colorless,0.10440490664713,0.2640243041963934,,2.5811837253736765,111.16607080159076,599.5630812810116,2.196333619587586,0.0035291135228058,421.62007829857487,River,14.81470362351804,72.25762490466091,April,16.0,22.0,0
2163669,6.978440089365365,0.0002618326062765,4.646254626118013,119.42201999159612,4.255271615707019e-14,0.8563996915589244,,0.3283861851896796,0.0922645562031948,,2.8067656879696075,86.77135206866927,282.1395664744994,3.0028582704927813,0.0494724864265845,22.88117696644566,Reservoir,35.26883085234889,51.31411601139629,March,15.0,1.0,0
3266719,7.971070714056033,0.0030918602835214,6.701997682177258,211.321845249268,1.2084522614935883e-54,3.654948566541029,Colorless,0.6692598123207087,0.6898937456362596,0.4272339302358565,0.2882605827910297,134.75809370997516,418.412129130074,3.609107548444751,0.0108555201995697,51.88953460907469,Spring,16.705385840214934,34.36509972922772,May,19.0,9.0,0
886394,8.431075216872172,0.2436553469901391,4.260874136640029,195.487002048168,2.237699568050514e-132,4.525524653399791,Near Colorless,0.3064649184506769,0.4701517227310096,0.7567684590839312,,105.19588549878388,253.24101907029376,3.766095768632988,0.0372697949044601,135.54656824791505,Stream,12.3572576375147,58.187259728853086,December,2.0,18.0,0
3377795,7.089483901856946,0.0245585096603106,4.1425539539494345,102.42597067211052,4.276368202052184e-74,0.1908352925579246,Near Colorless,0.2881009616886014,0.7659217184852727,0.2193059776511423,2.7867427952701656,103.1857865738554,334.64926781476163,2.449127096771711,2.2226532910217943e-08,259.706917968062,Reservoir,20.51607835488431,59.41743039188568,May,25.0,9.0,0
3517610,6.14640847676122,0.0002364351805039,14.536340918063477,95.98088002697972,1.1356684722255586e-37,3.8537182888897066,Near Colorless,0.9298692508985832,0.922602211483311,0.1253136267658752,0.2161022056682982,123.13645937153107,315.3318951893121,3.3598252233741555,0.0660155003360411,276.46782221306444,Stream,22.89376463292897,62.19964575032712,August,1.0,2.0,1
114074,8.200076842411777,0.0003389325134985,9.12902234720869,130.9134231711206,8.55706232374183e-25,3.0998409373363485,Colorless,0.0281024251955663,0.5513182942284938,0.3870184922605643,0.706381586962896,188.6677561095196,582.0167930852582,2.767092906739112,0.0004537070414451,440.2139148910935,Spring,29.99669551898276,41.76772209289155,December,23.0,7.0,0
5574773,7.424266173517376,1.2793182724733832e-10,1.3666577544003573,,4.523871966212965e-18,0.3546340599451996,Near Colorless,0.0004299705592734,0.4684310161610815,0.4611153775286757,0.7837983153407033,116.82783404281028,219.0483765463921,4.143567543961464,0.0024329470622291,483.0968599233855,Spring,13.206399403803614,37.01959663864021,July,21.0,10.0,0
3626708,6.55202659369751,0.0148652668398695,4.113254946308924,234.6817261089325,2.4450839859616932e-67,,Colorless,0.2411036074223914,1.1675941123145064,0.5021144502751856,1.9473240217905616,90.60884938524435,214.9266307901169,3.88546245636446,0.0031903192970206,210.2473067922876,Spring,6.796145124802057,56.56540162233239,December,30.0,3.0,0
3195201,7.7484443389266815,0.0120806374920998,2.3402328617390302,186.64163287544693,6.434609746128552e-33,1.0367044969911223,Near Colorless,0.1549611698665335,1.85944224093072,0.7193851776947743,0.2547713888407325,211.31717360181943,675.4121726270571,3.2351923676831413,1.6814083697370725e-06,7.858243906032809,Ground,16.00244389881633,47.07887603737426,December,27.0,13.0,0
5110548,6.782154822792369,0.0003638472174377,4.636956729949078,205.1470629888492,6.25280110212037e-92,0.1940822293499416,Yellow,2.0842532893023904,2.5331348229903807,0.523525521009743,0.6530220016021444,115.64423372483132,524.7904708563276,3.17037311244422,0.0537798311180806,492.7206733736339,River,13.223863891126566,46.14954215061549,February,19.0,10.0,1
5203876,7.098074536914901,0.1374440513775262,4.741080670515394,241.05000000456468,1.271436558963716e-08,1.454865252293856,Colorless,0.0099738109069071,0.946610478542114,0.0436251388001577,1.5865142487656236,86.41990477437093,220.65005141719627,,0.0231112934629792,166.3355277209381,Well,25.577253215597093,58.98293518703424,June,7.0,18.0,0
327802,6.851177979520818,0.4920588890045815,3.7844619794036194,154.14532739301686,2.2873193150337464e-69,0.7496039212763002,Light Yellow,,0.0212070601741228,0.3215350868703388,2.2874925720486625,126.29097122732068,579.3875617044945,3.009291342801587,0.0110868325567061,517.4865858953597,Well,12.63217364106446,58.37880883151539,December,21.0,0.0,1
4195352,7.757745150976827,9.447015033321647e-09,5.91735008876058,161.37177558200128,1.4100028227101912e-07,0.2071526681680411,Near Colorless,0.7243924364036637,1.221613775975856,0.2229527132832979,1.8752595002794803,103.04434120545832,409.4097131509639,6.470042358004251,3.2640596322978594,71.32872420516783,Well,10.874379321410215,41.94606514199764,November,14.0,14.0,0
668281,6.912807404783969,4.670383991729006,6.411467967293274,135.95807487502228,7.197955361568156e-17,0.1754249420663658,Faint Yellow,0.0349975388917343,5.470271787957213,0.4154487627238734,3.947696909804716,144.3805850777286,,3.0468890692319253,0.0013968654271282,471.32389163929366,Reservoir,22.035147187506173,57.51447937667244,July,3.0,22.0,1
905991,6.918000819929756,0.0004947285507298,6.065822834838218,247.83756406920264,2.1221449999126517e-236,4.500215443650777,Faint Yellow,0.2049700704630164,0.4288502465414361,0.2179856947179858,2.3206526529016056,213.00212902227256,461.9464579160364,3.387546020944704,0.0046582218108927,160.954635365669,Aquifer,3.666595168914856,52.78678135126107,August,11.0,1.0,0
5490696,5.909454225518383,0.5826408039897344,4.531484884841881,303.51080627418145,2.9415241616523163e-28,0.5354627072964314,Light Yellow,0.0010085019237288,1.3851827233561305,0.2044122413759753,2.537395402141261,185.54639067758103,189.88027471063097,4.895851678306471,0.0154597195477413,204.55404603768787,River,17.062418170287565,59.29778661975804,November,13.0,12.0,1
5672602,8.040645669086292,9.888391868234928e-09,6.372623078432822,206.95235060906805,4.049645202303356e-294,0.3905190299018063,Faint Yellow,0.0041752949291569,1.6840898605639127,0.8988202487723101,0.2238781476917405,100.51019499488191,207.1459993465208,4.0393763668481455,1.1320786581964147e-09,211.21099763629363,Lake,9.479437836181091,51.51269435998153,June,11.0,6.0,0
4367618,6.822624481959112,0.0015864705767096,3.568445696417988,205.2061767682104,2.3639353712418664e-09,2.611422298871956,Yellow,0.1455530682993523,1.401682984667337,0.1708193475701758,3.84135953762181,136.94617742999188,483.11577976368255,4.097114818480645,0.0007357218345796,58.25418837616356,Well,13.414935980219292,54.74366458718124,October,5.0,,1
5904636,7.987602974406652,5.637974583966454e-08,11.802221135860869,369.10831859329176,4.692648710754618e-60,0.2892342344576602,Yellow,0.748183327081038,1.7675698154832558,0.9047928717307774,3.7110349591182032,295.86367631154,287.31137284489307,3.6553428007859687,0.1569190719606538,239.4261517456454,Well,19.06760636240544,64.38633098548021,February,20.0,8.0,1
4748343,9.447762336397313,0.0556133476121976,8.881594892342555,313.0848480570855,5.1145488226336586e-176,0.6108804034914898,Colorless,0.8760228833436178,2.611555754232662,1.223767062313069,1.3897450611447113,140.29032643295696,100.54955966881616,3.655576181956672,0.4142031199034244,151.06093762806185,River,19.0154232085665,53.90443362320374,August,2.0,17.0,1
3400050,8.160071609080868,0.1063432478731187,8.839816301074196,217.6828734982001,8.809357499876739e-58,0.6691004674250984,Faint Yellow,0.1982975048402042,0.8909287934065128,0.025438064778581,0.1659559705554135,57.22756275211873,328.6511864104716,2.9612140212449867,6.008808172190752e-09,10.218181353306022,Well,24.50166662639994,64.53720542095499,January,15.0,11.0,0
88587,8.214586760337628,5.999890738368228e-09,1.897251458251137,179.46683630333936,0.0,1.876407887278508,Near Colorless,0.987503997433466,1.293104800936398,0.0905477440443667,1.646919086807661,81.81640572274033,441.0613346910403,2.894386996822248,0.0001043813996428,435.20324216768256,Spring,23.47583249168337,47.65299523057974,November,1.0,6.0,0
3034969,7.526069771733442,2.722411259108685e-07,5.439000636802818,,5.762752984459313e-106,,Colorless,0.3739251292643759,1.276973264870011,0.3924462089009531,2.3569788815167936,63.33057967136859,160.64329024376858,2.5799410101378824,0.0171801093405333,383.2263906616482,Well,14.30597943058554,58.41816884121888,December,22.0,12.0,0
3633600,7.94832744951756,0.0008447718232902,2.9822032633551494,137.290548366347,9.05716011835992e-219,1.0050471819056344,Near Colorless,0.1111888355621744,1.435369868769519,0.6411728700920128,2.340315174871313,91.09886598745902,138.15737704002703,2.754535204853468,1.265173237230294e-07,221.12622838741493,Aquifer,19.28544094235823,64.88955119963597,December,14.0,20.0,0
1620740,6.585752552359761,1.8586726183194514e-05,7.65636876926641,152.2720862051686,1.1007075269667423e-41,3.922238640895768,Near Colorless,0.0633568689826724,1.13038303838883,,2.572203070738226,229.9008074149616,242.2812325965133,3.087604823447127,0.0071053590358069,418.9081428538408,Reservoir,31.90165593476315,61.76703358540974,March,27.0,23.0,0
3754439,7.955840149084879,1.345349277214815e-07,5.40123742645028,233.42102796143777,3.89685144509565e-252,3.7131867685879647,Near Colorless,0.2293225900475729,0.9475763111295374,0.0034160180312319,1.2889495280946803,178.91337381278302,552.5301186708205,3.394450868382858,2.2024487700586165e-07,155.62314075134924,Ground,35.0681721363512,46.713678246617405,October,16.0,16.0,0
3634091,7.199778631885852,0.0088301036125844,5.910353907691965,244.42487233689943,4.643362216403768e-77,1.3475305607636918,Near Colorless,0.1144654971656966,1.1719469155783602,0.1543915241413838,2.825219784686398,134.32081034618042,589.3151262473677,3.333515456508909,6.065968483027798e-07,305.2809691915993,Ground,110.16425461378203,20.076177276210743,July,12.0,0.0,0
1900998,6.398744399017929,0.2991981129024145,3.9235090332648217,457.3605048407166,3.531499387440517e-16,2.555008208811144,Light Yellow,0.3614491265983393,1.198431980956428,0.502711655094684,1.2440611994805757,,659.4119551798643,3.4157768862080324,1.9445813049218168,567.5221866158064,Ground,33.11429504013296,56.1014099517165,January,16.0,5.0,1
3899057,5.921911042296712,3.1015330355886044e-06,9.38041175012134,241.94059258657128,1.515450683749971e-29,1.5545529128006392,Faint Yellow,0.0001305480702479,0.8370540325750411,0.1354527788236271,0.6145154515710599,158.2560300048115,485.9098766564824,3.243600032719136,1.975821840881611e-05,425.8464883948295,Ground,11.887013041801596,33.72910420071352,June,20.0,5.0,1
1928049,6.637594364800366,0.0011710758154358,17.962504843343545,109.1970460770469,7.660297799076915e-88,6.007431041413475,Near Colorless,0.3875288005376578,1.798076293451446,0.1602070696143002,2.202824763970439,,348.30504891412454,2.5091926092349603,,537.8489007091632,Lake,18.9812067024304,75.4816072688146,August,30.0,21.0,1
2853639,6.732559292598058,0.0041553326453775,5.291695495711121,158.18708706929107,6.68818223871898e-16,1.2717154134535558,Faint Yellow,0.3618200442154552,0.931963613862866,1.4877701011034845,0.614315144336525,40.71508985816584,692.5441887363198,3.2561031008608365,3.3689129473763706,166.0452383848352,Ground,10.890698684757226,53.13479024850368,September,22.0,0.0,0
402904,8.291197752009433,0.0006689510797703,9.964726633155196,180.4459552632049,1.3310200695445829e-05,1.0083640884355436,Faint Yellow,0.0244441897074904,0.910870035795218,0.1327343754336634,1.4172586194470436,127.07087998627708,764.731109668417,3.075575123611263,0.0009860586198586,323.7331023489748,Reservoir,12.466506660119684,38.88423412795744,October,5.0,13.0,0
4331433,9.979747097605715,2.533608284179156e-08,4.72978043242681,136.70808937615973,3.597244813931832e-20,0.6799534137672035,Faint Yellow,1.2616075529672632,2.5111280354741643,0.5499734825706522,,165.24535141235816,122.70313822606082,1.8592121007938545,4.352658028486815e-05,444.0215740074522,Aquifer,13.320286801499511,73.53816683720736,September,16.0,4.0,1
490793,7.116243174584703,0.0004896098307304,8.853200430350919,185.65351317921943,4.7781518462144175e-101,2.086101323126083,Near Colorless,0.0157415076590591,0.1204961264920463,0.0408970680832824,2.14596293044816,65.97174660569918,129.8781919068868,3.263865858318972,1.7353915352242093e-08,353.7198552105868,Lake,7.674521926421976,50.71449629989832,April,9.0,23.0,0
1140973,7.6016634285273295,0.1117126111906159,7.268585324447707,341.2990977576205,2.1013684610205004e-112,0.2679526275366904,Colorless,0.581051275399384,2.076148734914148,1.4815474178938688,1.6352111659440485,98.79189099851044,426.2851504375539,2.777704636336892,0.2511119880711107,449.3845663288604,Lake,6.857251880441383,62.222776974575325,February,,12.0,1
1165348,8.20046042683758,6.580304050347899e-06,11.612740607645582,240.31003643956404,1.2201581968413344e-175,1.2036893860099924,Light Yellow,0.8583786248233984,0.852075702720275,0.584442675192153,1.1080088334005218,208.7427425724601,,2.9785365820620964,4.171047110276703e-09,369.0196035370717,Spring,9.913381971667327,62.645625900646905,March,14.0,1.0,1
4453742,7.207323425304479,4.0087419691707453e-14,3.6351882840223886,178.37173207787612,1.4895753409347527e-303,0.4093760217062274,Colorless,0.0108437512272755,1.35660918075682,0.1654446154870147,0.3057131176098793,156.02254598672718,815.6206846699988,2.883597475622151,0.0005678709438588,289.53016986502143,Stream,15.98427055908993,72.82574369294981,June,21.0,2.0,0
766080,6.215320651605586,0.0016865260844299,1.3755012787510854,267.9053696618717,2.554949674620292e-37,2.8387078449263825,Light Yellow,4.901599972838969,2.014603269209522,0.024547455485628,2.203054822307274,114.65056453522664,836.7096757606407,3.554368093448632,0.0006293184019772,1.6843008753441513,Aquifer,17.99937530423742,77.13986433201805,April,5.0,15.0,1
1307953,6.838347976731482,0.1023472961993966,4.961617874725891,166.61669713509409,0.0,1.4549513725425238,Light Yellow,0.5544595633503557,0.176432578642142,0.0957923345283354,2.885853373516834,102.1503090800684,526.0262632996494,2.9783692019068866,0.0010679990721289,8.787049765899724,Well,63.78423531928858,68.28736983562243,September,7.0,13.0,0
559296,6.581253072611239,0.1260835163210216,1.7078105932792338,225.97968346590457,2.537847603316508e-48,1.7155474274698093,Near Colorless,0.1057225033345532,0.6598038677985696,0.1952900717492595,2.441419229988752,148.9667020099992,450.9001278880768,2.95659446381817,0.0128300591755922,93.20722764401896,Reservoir,21.479920232860795,64.58241331945261,July,1.0,6.0,0
273650,8.007855355158119,0.0017471659762034,8.277190974539407,,9.78343008138306e-66,,Colorless,0.2979309161245274,2.066241584330671,,4.075004716716037,67.53941181167842,370.9444432400568,3.95504389453777,2.001975386106645,261.9356688890666,Lake,30.35920457674948,49.17001220289852,July,27.0,10.0,1
2925296,8.147585605338966,2.4434498405810143e-07,8.40368132198109,148.0602049215693,4.798610074898401e-81,0.4840727983192793,Colorless,0.0231783383366188,1.5427579784290453,0.1023841891689306,2.2656138979853617,113.40388652049216,164.6733435856079,2.163854596267372,0.0038428061975068,170.94790614839405,Stream,8.106414724550145,45.592678711463776,March,,12.0,0
5852811,7.269846124807735,2.8055831056246465e-06,6.752029438065746,112.0453850994617,5.886935888170553e-97,3.240788303491147,Faint Yellow,1.4024627391901032,0.4987025101790929,0.3793883964991574,2.786264912365993,351.2373306958618,521.6927643730105,4.136211436351613,0.6918214556706952,265.02176555277856,Ground,41.5353509206575,44.31513934381592,December,3.0,17.0,1
1032590,7.824940486692083,1.4959709285488465e-07,9.970542314514889,84.11276624520602,7.783378193947565e-223,2.203276595985224,Near Colorless,0.1775348007234523,0.5674062297073291,0.0815832656842001,0.8900419892085274,223.86712038724224,123.06749529545922,3.237738297985639,0.0025759265090601,241.77470450031407,Stream,9.146113736268072,34.63351571155927,September,26.0,9.0,0
3968931,8.68999306859989,1.2061088864536076e-10,7.311447289474457,214.1316589893389,1.7858033552004631e-75,1.0863764291189686,Yellow,0.0072978246192595,0.0893946548795284,2.865323343659252,1.3789331455177574,46.44796576284266,750.1058966769402,1.545246406895609,9.48492448036234e-06,533.3878490047911,Spring,23.690816029165056,104.38879903562282,December,1.0,15.0,1
4707736,10.81284997738856,0.001343453781921,6.256839125056033,194.176046999246,0.0,0.1823221502010246,Colorless,0.080243586879663,0.4328345744286991,0.3295347705768992,3.561597412158178,47.8668649361374,419.0800625054533,2.4713760084897234,1.4143020009684664e-12,186.70626505329392,Stream,17.78620568337219,41.99584619113071,October,4.0,22.0,1
1223027,6.97935974799515,0.0096873386832332,6.129171794422947,140.5242058191802,4.676936679695064e-26,1.4429457556964576,Colorless,0.9021723754369072,0.5109796026564544,0.2656003313296052,3.079553492384317,142.2661220110371,412.5686649020052,5.180444000310465,0.57432549146581,357.044526972393,River,12.419838674712398,58.20431142182243,February,20.0,0.0,0
1417266,7.4490570463436,0.0013747428290594,6.314661860027752,204.9911725732853,7.351665372381368e-22,0.8136792657365415,Colorless,0.212825146009466,1.0195846197548986,0.0952763892042527,2.954164920992039,95.90048695626407,273.9673651926197,3.4921868417292115,5.375018496694165e-06,204.45027676767776,Spring,14.859830636500863,50.35384777853152,April,16.0,9.0,0
5588798,7.067107335499266,0.0001938148731785,3.627941465898471,197.2240573885373,7.5441430067272115e-152,1.8318231317461309,Near Colorless,0.1302107316792392,0.7861014572628985,0.0966111927967318,2.315015158708196,152.1930005816832,421.419836597258,2.851460991851496,0.0045784352080597,325.8396896120588,Spring,38.453255736830094,76.61594424199805,December,30.0,15.0,0
